32.1	2.490940427	1.913998448	1.425847195	0.653648549
32.2	2.493017714	1.941006912	1.461223332	0.656085775
32.3	2.495340982	1.966095161	1.496531544	0.65870551
32.4	2.496063261	1.994133792	1.532040274	0.661892255
32.5	2.497235382	2.017601699	1.568593335	0.665152118
32.6	2.500172132	2.040225827	1.604829028	0.668582769
32.7	2.503899357	2.064687121	1.64100002	0.672911495
32.8	2.506698153	2.087641968	1.676057487	0.677965185
32.9	2.509993591	2.10965775	1.708468445	0.683755345
33	2.513127066	2.130879203	1.743628595	0.690192745
33.1	2.513928186	2.152625292	1.775774224	0.697445917
33.2	2.514101184	2.173612367	1.80797436	0.706901861
33.3	2.515092968	2.193671085	1.837850682	0.717672225
33.4	2.513936487	2.212823853	1.867344202	0.730252659
33.5	2.51282237	2.233527208	1.896819432	0.744744071
33.6	2.511993346	2.252041487	1.923971682	0.761767553
33.7	2.511748173	2.270900034	1.951025054	0.781616167
33.8	2.512262435	2.28463898	1.977348129	0.801839083
33.9	2.512250641	2.299581895	2.001567763	0.82604195
34	2.511759295	2.314533758	2.02302015	0.854064469
34.1	2.511660514	2.328443161	2.044245853	0.884690787
34.2	2.510360205	2.341870689	2.063688853	0.919298936
34.3	2.508863769	2.354160588	2.08338069	0.956453313
34.4	2.508423538	2.36710146	2.102413713	0.998368327
34.5	2.508380259	2.377430398	2.120792976	1.040459648
34.6	2.508460992	2.386674608	2.138689937	1.081870876
34.7	2.508648223	2.395832512	2.157264058	1.123842778
34.8	2.508947736	2.404834991	2.173207917	1.165739844
34.9	2.508929487	2.411108993	2.190630045	1.203435555
35	2.508719077	2.419583808	2.208358646	1.241658657
35.1	2.508193453	2.427410575	2.225898383	1.280526406
35.2	2.507572012	2.43418437	2.240397698	1.321170538
35.3	2.507975612	2.439951254	2.254896771	1.361436952
35.4	2.507650099	2.447716361	2.269218969	1.401065909
35.5	2.507233039	2.451219573	2.284010111	1.439261787
35.6	2.508225644	2.45402244	2.29609327	1.478282307
35.7	2.50927767	2.45581668	2.308626834	1.51394378
35.8	2.510122635	2.460714387	2.321691638	1.549056036
35.9	2.512190577	2.465876177	2.331805244	1.58490667
36	2.511087312	2.470172745	2.340582045	1.621941757
